ClientID;SkuID;amount;Date
1068655;"4301130427";3;2020-06-10 00:00:00,000
1068655;"4301070772";28.8;2020-06-10 00:00:00,000
1068641;"4301070772";21.6;2020-06-10 00:00:00,000
1068641;"4301130448";3;2020-06-10 00:00:00,000
1068641;"4301130446";3;2020-06-10 00:00:00,000
636798;"4301070744";6.88;2020-06-10 00:00:00,000
1105424;"4301130448";3;2020-06-10 00:00:00,000
841037;"4301070744";6.88;2020-06-10 00:00:00,000
841036;"4301130427";3;2020-06-10 00:00:00,000
841035;"4301130427";3;2020-06-10 00:00:00,000
636798;"4301070759";7.2;2020-06-10 00:00:00,000
841037;"4301130427";3;2020-06-10 00:00:00,000
841037;"4301130448";6;2020-06-10 00:00:00,000
841037;"4301070774";6.88;2020-06-10 00:00:00,000
841036;"4301070771";13.76;2020-06-10 00:00:00,000
841035;"4301130403";3.6;2020-06-10 00:00:00,000
841035;"4301130448";3;2020-06-10 00:00:00,000
841035;"4301070772";7.2;2020-06-10 00:00:00,000
841035;"4301130446";3;2020-06-10 00:00:00,000
841035;"4301070759";7.2;2020-06-10 00:00:00,000
841035;"4301070771";6.88;2020-06-10 00:00:00,000
841035;"4301070744";6.88;2020-06-10 00:00:00,000
940207;"4301011060";105;2020-06-10 00:00:00,000
940207;"4301050938";24.3;2020-06-10 00:00:00,000
940207;"4301020142";12;2020-06-10 00:00:00,000
940207;"4301050917";12.6;2020-06-10 00:00:00,000
940207;"4301020112";10.8;2020-06-10 00:00:00,000
437543;"4301070758";577.92;2020-06-10 00:00:00,000
437543;"4301070744";577.92;2020-06-10 00:00:00,000
940207;"4301010933";15;2020-06-10 00:00:00,000
940207;"4301010924";32.4;2020-06-10 00:00:00,000
940207;"4301010930";194.4;2020-06-10 00:00:00,000
940207;"4301050973";16.2;2020-06-10 00:00:00,000
940207;"4301030879";2.8;2020-06-10 00:00:00,000
951634;"4301010956";21.6;2020-06-10 00:00:00,000
951634;"4301011104";45.9;2020-06-10 00:00:00,000
951634;"4301011100";45.9;2020-06-10 00:00:00,000
951634;"4301011058";75;2020-06-10 00:00:00,000
951634;"4301011052";50;2020-06-10 00:00:00,000
951634;"4301060288";8.4;2020-06-10 00:00:00,000
951634;"4301030876";8.4;2020-06-10 00:00:00,000
951634;"4301051009";39;2020-06-10 00:00:00,000
951634;"4301010927";50;2020-06-10 00:00:00,000
951634;"4301011042";32.4;2020-06-10 00:00:00,000
951634;"4301030948";5.6;2020-06-10 00:00:00,000
951634;"4301030880";420;2020-06-10 00:00:00,000
951634;"4301030963";8.5;2020-06-10 00:00:00,000
951634;"4301060282";8.4;2020-06-10 00:00:00,000
951634;"4301030887";16.8;2020-06-10 00:00:00,000
951634;"4301050938";81;2020-06-10 00:00:00,000
951634;"4301030235";3.04;2020-06-10 00:00:00,000
800490;"4301010925";3002.4;2020-06-10 00:00:00,000
800490;"4301050990";501.48;2020-06-10 00:00:00,000
800490;"4301050977";507;2020-06-10 00:00:00,000
800490;"4301060281";25.2;2020-06-10 00:00:00,000
944909;"4301130448";126;2020-06-10 00:00:00,000
944909;"4301070764";612.32;2020-06-10 00:00:00,000
944909;"4301130410";672;2020-06-10 00:00:00,000
944909;"4301130428";151.2;2020-06-10 00:00:00,000
944909;"4301070746";1036.8;2020-06-10 00:00:00,000
944909;"4301130427";462;2020-06-10 00:00:00,000
944909;"4301070764";123.84;2020-06-10 00:00:00,000
944909;"4301130403";252;2020-06-10 00:00:00,000
944909;"4301130501";241.92;2020-06-10 00:00:00,000
944909;"4301020115";27;2020-06-10 00:00:00,000
944909;"4301060285";62.04;2020-06-10 00:00:00,000
944909;"4301011049";25;2020-06-10 00:00:00,000
944909;"4301130399";1411.2;2020-06-10 00:00:00,000
944909;"4301070768";38.4;2020-06-10 00:00:00,000
944909;"4301070745";4147.2;2020-06-10 00:00:00,000
944909;"4301051034";18.72;2020-06-10 00:00:00,000
944909;"4301050920";7.56;2020-06-10 00:00:00,000
944909;"4301011044";55;2020-06-10 00:00:00,000
944909;"4301130573";84;2020-06-10 00:00:00,000
944909;"4301010955";350;2020-06-10 00:00:00,000
944909;"4301030364";30.6;2020-06-10 00:00:00,000
944909;"4301011047";700;2020-06-10 00:00:00,000
944909;"4301051012";10030.5;2020-06-10 00:00:00,000
944909;"4301051012";9998.1;2020-06-10 00:00:00,000
1340374;"4301010981";955;2020-06-10 00:00:00,000
940207;"4301010927";10;2020-06-10 00:00:00,000
940207;"4301010934";10;2020-06-10 00:00:00,000
940207;"4301011044";5;2020-06-10 00:00:00,000
940207;"4301050920";60.48;2020-06-10 00:00:00,000
940207;"4301051012";5.4;2020-06-10 00:00:00,000
940207;"4301030232";2.64;2020-06-10 00:00:00,000
940207;"4301050932";6;2020-06-10 00:00:00,000
940207;"4301010954";11.2;2020-06-10 00:00:00,000
940207;"4301010953";21.6;2020-06-10 00:00:00,000
940207;"4301051009";23.4;2020-06-10 00:00:00,000
940207;"4301020138";41.6;2020-06-10 00:00:00,000
940207;"4301050826";5.04;2020-06-10 00:00:00,000
940207;"4301051039";10.8;2020-06-10 00:00:00,000
940207;"4301050979";10.8;2020-06-10 00:00:00,000
940207;"4301011058";60;2020-06-10 00:00:00,000
894604;"4301130399";1008;2020-06-10 00:00:00,000
894604;"4301070761";330.24;2020-06-10 00:00:00,000
894604;"4301070772";604.8;2020-06-10 00:00:00,000
894604;"4301130404";151.2;2020-06-10 00:00:00,000
894604;"4301130448";42;2020-06-10 00:00:00,000
894604;"4301130429";50.4;2020-06-10 00:00:00,000
894604;"4301070745";1814.4;2020-06-10 00:00:00,000
894604;"4301070744";1733.76;2020-06-10 00:00:00,000
894604;"4301130502";3;2020-06-10 00:00:00,000
894604;"4301070759";432;2020-06-10 00:00:00,000
894604;"4301070773";165.12;2020-06-10 00:00:00,000
894604;"4301070771";1155.84;2020-06-10 00:00:00,000
894604;"4301130411";210;2020-06-10 00:00:00,000
894604;"4301130428";100.8;2020-06-10 00:00:00,000
894604;"4301130377";302.4;2020-06-10 00:00:00,000
894604;"4301130427";210;2020-06-10 00:00:00,000
894604;"4301070774";165.12;2020-06-10 00:00:00,000
894604;"4301130574";210;2020-06-10 00:00:00,000
894604;"4301130501";151.2;2020-06-10 00:00:00,000
1340374;"4301030944";103.6;2020-06-10 00:00:00,000
1340374;"4301050974";276;2020-06-10 00:00:00,000
1340374;"4301011057";35;2020-06-10 00:00:00,000
916021;"4301130448";54;2020-06-10 00:00:00,000
916021;"4301070745";540;2020-06-10 00:00:00,000
902269;"4301130411";270;2020-06-10 00:00:00,000
902269;"4301070745";1008;2020-06-10 00:00:00,000
902269;"4301130446";6;2020-06-10 00:00:00,000
902269;"4301130410";60;2020-06-10 00:00:00,000
902269;"4301130399";248.4;2020-06-10 00:00:00,000
902269;"4301070746";504;2020-06-10 00:00:00,000
902269;"4301130448";30;2020-06-10 00:00:00,000
902269;"4301070744";137.6;2020-06-10 00:00:00,000
902269;"4301130403";72;2020-06-10 00:00:00,000
638600;"4301011068";129.6;2020-06-10 00:00:00,000
1333938;"4301010950";10;2020-06-10 00:00:00,000
1333938;"4301070746";1209.6;2020-06-10 00:00:00,000
1333938;"4301070745";1209.6;2020-06-10 00:00:00,000
1333938;"4301010944";236;2020-06-10 00:00:00,000
1333938;"4301020159";633;2020-06-10 00:00:00,000
1333938;"4301020115";124.2;2020-06-10 00:00:00,000
1333938;"4301011123";168;2020-06-10 00:00:00,000
636798;"4301130410";3;2020-06-10 00:00:00,000
636798;"4301130549";3.84;2020-06-10 00:00:00,000
636798;"4301070772";7.2;2020-06-10 00:00:00,000
636798;"4301130403";3.6;2020-06-10 00:00:00,000
636798;"4301130427";3;2020-06-10 00:00:00,000
931603;"4301130411";3;2020-06-10 00:00:00,000
931603;"4301070774";6.88;2020-06-10 00:00:00,000
931603;"4301070772";21.6;2020-06-10 00:00:00,000
931603;"4301130410";3;2020-06-10 00:00:00,000
931603;"4301070744";6.88;2020-06-10 00:00:00,000
841054;"4301130448";3;2020-06-10 00:00:00,000
841054;"4301070771";6.88;2020-06-10 00:00:00,000
841054;"4301130410";3;2020-06-10 00:00:00,000
857027;"4301130404";3.6;2020-06-10 00:00:00,000
857027;"4301130446";6;2020-06-10 00:00:00,000
857027;"4301130448";3;2020-06-10 00:00:00,000
1003821;"4301070759";7.2;2020-06-10 00:00:00,000
512636;"4301070772";14.4;2020-06-10 00:00:00,000
512636;"4301070771";13.76;2020-06-10 00:00:00,000
512636;"4301130411";3;2020-06-10 00:00:00,000
512636;"4301130410";3;2020-06-10 00:00:00,000
512636;"4301130403";3.6;2020-06-10 00:00:00,000
512634;"4301130549";3.84;2020-06-10 00:00:00,000
894604;"4301130410";210;2020-06-10 00:00:00,000
894604;"4301130403";100.8;2020-06-10 00:00:00,000
894604;"4301070758";1155.84;2020-06-10 00:00:00,000
894604;"4301130400";756;2020-06-10 00:00:00,000
894604;"4301130446";210;2020-06-10 00:00:00,000
894604;"4301070746";1814.4;2020-06-10 00:00:00,000
1172192;"4301020141";2402.4;2020-06-10 00:00:00,000
1172192;"4301011100";255;2020-06-10 00:00:00,000
1248756;"4301060281";50.4;2020-06-10 00:00:00,000
1248756;"4301020159";1002;2020-06-10 00:00:00,000
1248756;"4301030233";5.1;2020-06-10 00:00:00,000
1248756;"4301010924";1004.4;2020-06-10 00:00:00,000
1248756;"4301010934";50;2020-06-10 00:00:00,000
1248756;"4301010926";151.2;2020-06-10 00:00:00,000
1248756;"4301010928";108;2020-06-10 00:00:00,000
1248756;"4301011052";150;2020-06-10 00:00:00,000
1248756;"4301020141";1014;2020-06-10 00:00:00,000
1248756;"4301010936";108;2020-06-10 00:00:00,000
1248756;"4301011044";50;2020-06-10 00:00:00,000
940207;"4301011049";5;2020-06-10 00:00:00,000
940207;"4301010928";54;2020-06-10 00:00:00,000
940207;"4301010931";259.2;2020-06-10 00:00:00,000
940207;"4301050977";62.4;2020-06-10 00:00:00,000
940207;"4301010926";32.4;2020-06-10 00:00:00,000
940207;"4301030949";8.76;2020-06-10 00:00:00,000
841116;"4301011108";4.8;2020-06-10 00:00:00,000
841116;"4301011042";86.4;2020-06-10 00:00:00,000
841116;"4301051010";10.8;2020-06-10 00:00:00,000
841116;"4301050936";24.3;2020-06-10 00:00:00,000
841116;"4301050800";39;2020-06-10 00:00:00,000
841116;"4301011055";45;2020-06-10 00:00:00,000
841116;"4301051039";13.5;2020-06-10 00:00:00,000
841116;"4301011068";12;2020-06-10 00:00:00,000
841116;"4301051039";13.5;2020-06-10 00:00:00,000
841116;"4301010935";10;2020-06-10 00:00:00,000
1248756;"4301010930";108;2020-06-10 00:00:00,000
1248756;"4301030949";302.22;2020-06-10 00:00:00,000
1248756;"4301011108";81.6;2020-06-10 00:00:00,000
1248756;"4301011060";405;2020-06-10 00:00:00,000
1248756;"4301051015";2502.9;2020-06-10 00:00:00,000
1248756;"4301030947";100.74;2020-06-10 00:00:00,000
1248756;"4301030880";201.6;2020-06-10 00:00:00,000
1248756;"4301030895";54;2020-06-10 00:00:00,000
1248756;"4301010944";40;2020-06-10 00:00:00,000
1248756;"4301051044";54.6;2020-06-10 00:00:00,000
1325305;"4301050989";15.6;2020-06-10 00:00:00,000
1325305;"4301010913";54;2020-06-10 00:00:00,000
1325305;"4301060289";8.4;2020-06-10 00:00:00,000
1194709;"4301011060";360;2020-06-10 00:00:00,000
1325305;"4301030880";42;2020-06-10 00:00:00,000
1325305;"4301010917";10.8;2020-06-10 00:00:00,000
1325305;"4301010924";108;2020-06-10 00:00:00,000
841116;"4301051012";8.1;2020-06-10 00:00:00,000
841116;"4301011057";50;2020-06-10 00:00:00,000
841116;"4301050937";351;2020-06-10 00:00:00,000
841116;"4301011049";50;2020-06-10 00:00:00,000
841116;"4301030944";5.6;2020-06-10 00:00:00,000
841116;"4301050920";83.16;2020-06-10 00:00:00,000
841116;"4301010931";410.4;2020-06-10 00:00:00,000
841116;"4301011044";75;2020-06-10 00:00:00,000
841116;"4301050932";15;2020-06-10 00:00:00,000
841116;"4301060280";11.4;2020-06-10 00:00:00,000
1325305;"4301030944";14;2020-06-10 00:00:00,000
1325305;"4301010928";54;2020-06-10 00:00:00,000
1325305;"4301010927";5;2020-06-10 00:00:00,000
1325305;"4301020159";27;2020-06-10 00:00:00,000
1325305;"4301060281";16.8;2020-06-10 00:00:00,000
1325305;"4301020141";15.6;2020-06-10 00:00:00,000
1325305;"4301010933";10;2020-06-10 00:00:00,000
1325305;"4301011106";12;2020-06-10 00:00:00,000
1325305;"4301030963";8.5;2020-06-10 00:00:00,000
1325305;"4301011104";25.5;2020-06-10 00:00:00,000
1194709;"4301030233";10.2;2020-06-10 00:00:00,000
1194709;"4301010928";54;2020-06-10 00:00:00,000
1194709;"4301050990";378;2020-06-10 00:00:00,000
1194709;"4301060281";42;2020-06-10 00:00:00,000
1194709;"4301050826";37.8;2020-06-10 00:00:00,000
1194709;"4301030880";100.8;2020-06-10 00:00:00,000
1194709;"4301010933";75;2020-06-10 00:00:00,000
1194709;"4301011100";112.2;2020-06-10 00:00:00,000
512634;"4301130403";3.6;2020-06-10 00:00:00,000
512633;"4301130411";6;2020-06-10 00:00:00,000
512633;"4301130549";3.84;2020-06-10 00:00:00,000
512630;"4301130427";3;2020-06-10 00:00:00,000
512630;"4301070744";6.88;2020-06-10 00:00:00,000
512630;"4301130404";3.6;2020-06-10 00:00:00,000
512630;"4301130410";3;2020-06-10 00:00:00,000
1067779;"4301070744";6.88;2020-06-10 00:00:00,000
1067779;"4301070771";6.88;2020-06-10 00:00:00,000
1067778;"4301130446";6;2020-06-10 00:00:00,000
1067778;"4301130404";3.6;2020-06-10 00:00:00,000
1067778;"4301070744";6.88;2020-06-10 00:00:00,000
1067778;"4301130427";3;2020-06-10 00:00:00,000
841025;"4301130410";3;2020-06-10 00:00:00,000
841025;"4301070744";6.88;2020-06-10 00:00:00,000
841025;"4301130446";3;2020-06-10 00:00:00,000
1105424;"4301070772";7.2;2020-06-10 00:00:00,000
1105424;"4301070744";6.88;2020-06-10 00:00:00,000
1105424;"4301130410";3;2020-06-10 00:00:00,000
841037;"4301070772";14.4;2020-06-10 00:00:00,000
841037;"4301130403";3.6;2020-06-10 00:00:00,000
841037;"4301130411";3;2020-06-10 00:00:00,000
863369;"4301070745";604.8;2020-06-10 00:00:00,000
841116;"4301011064";105;2020-06-10 00:00:00,000
841116;"4301050916";54.6;2020-06-10 00:00:00,000
841116;"4301011060";210;2020-06-10 00:00:00,000
841116;"4301050938";105.3;2020-06-10 00:00:00,000
841116;"4301030958";3;2020-06-10 00:00:00,000
841116;"4301030944";14;2020-06-10 00:00:00,000
841116;"4301010917";32.4;2020-06-10 00:00:00,000
841116;"4301011106";60;2020-06-10 00:00:00,000
841116;"4301010935";5;2020-06-10 00:00:00,000
841116;"4301030946";2.8;2020-06-10 00:00:00,000
841116;"4301010953";43.2;2020-06-10 00:00:00,000
841116;"4301010934";15;2020-06-10 00:00:00,000
841116;"4301011058";150;2020-06-10 00:00:00,000
841116;"4301030880";201.6;2020-06-10 00:00:00,000
841116;"4301010954";44.8;2020-06-10 00:00:00,000
841116;"4301010928";108;2020-06-10 00:00:00,000
841116;"4301010930";550.8;2020-06-10 00:00:00,000
841116;"4301010945";205.2;2020-06-10 00:00:00,000
863369;"4301130410";120;2020-06-10 00:00:00,000
863369;"4301070762";194.4;2020-06-10 00:00:00,000
863369;"4301070771";577.92;2020-06-10 00:00:00,000
863369;"4301070779";3024;2020-06-10 00:00:00,000
863369;"4301130400";144;2020-06-10 00:00:00,000
863369;"4301070768";72;2020-06-10 00:00:00,000
863369;"4301070769";72;2020-06-10 00:00:00,000
863369;"4301070746";194.4;2020-06-10 00:00:00,000
1252273;"4301011052";120;2020-06-10 00:00:00,000
1252273;"4301010913";853.2;2020-06-10 00:00:00,000
1252273;"4301050931";31.2;2020-06-10 00:00:00,000
1252273;"4301010933";15;2020-06-10 00:00:00,000
1252273;"4301030945";52.56;2020-06-10 00:00:00,000
1252273;"4301010924";205.2;2020-06-10 00:00:00,000
1252273;"4301030232";31.68;2020-06-10 00:00:00,000
1252273;"4301020112";86.4;2020-06-10 00:00:00,000
1252273;"4301011107";180;2020-06-10 00:00:00,000
1252273;"4301010954";156.8;2020-06-10 00:00:00,000
1252273;"4301010930";205.2;2020-06-10 00:00:00,000
1194709;"4301020141";842.4;2020-06-10 00:00:00,000
1194709;"4301010950";25;2020-06-10 00:00:00,000
1194709;"4301030949";201.48;2020-06-10 00:00:00,000
1194709;"4301030879";28;2020-06-10 00:00:00,000
1325305;"4301011108";12;2020-06-10 00:00:00,000
1325305;"4301051015";307.8;2020-06-10 00:00:00,000
1325305;"4301060282";8.4;2020-06-10 00:00:00,000
1325305;"4301030879";5.6;2020-06-10 00:00:00,000
1325305;"4301011052";50;2020-06-10 00:00:00,000
1325305;"4301011042";32.4;2020-06-10 00:00:00,000
1325305;"4301050990";5.04;2020-06-10 00:00:00,000
1325305;"4301020112";108;2020-06-10 00:00:00,000
1325305;"4301011044";15;2020-06-10 00:00:00,000
1325305;"4301011123";6;2020-06-10 00:00:00,000
1325305;"4301030878";21;2020-06-10 00:00:00,000
1325305;"4301010926";10.8;2020-06-10 00:00:00,000
1325305;"4301060288";25.2;2020-06-10 00:00:00,000
1325305;"4301030964";2.8;2020-06-10 00:00:00,000
1325305;"4301011039";25;2020-06-10 00:00:00,000
1325305;"4301010931";21.6;2020-06-10 00:00:00,000
1325305;"4301011049";25;2020-06-10 00:00:00,000
1172192;"4301030878";184.8;2020-06-10 00:00:00,000
1172192;"4301020142";48;2020-06-10 00:00:00,000
1172192;"4301050916";187.2;2020-06-10 00:00:00,000
1172192;"4301010926";32.4;2020-06-10 00:00:00,000
1172192;"4301010945";86.4;2020-06-10 00:00:00,000
1172192;"4301051015";1101.6;2020-06-10 00:00:00,000
1172192;"4301030233";25.5;2020-06-10 00:00:00,000
1172192;"4301030948";25.2;2020-06-10 00:00:00,000
1172192;"4301030921";37.6;2020-06-10 00:00:00,000
1172192;"4301030919";8.76;2020-06-10 00:00:00,000
1172192;"4301011068";28.8;2020-06-10 00:00:00,000
1172192;"4301010910";194.4;2020-06-10 00:00:00,000
841116;"4301050990";420.84;2020-06-10 00:00:00,000
841116;"4301030237";0.72;2020-06-10 00:00:00,000
841116;"4301020159";9;2020-06-10 00:00:00,000
841116;"4301020141";124.8;2020-06-10 00:00:00,000
841116;"4301030964";2.8;2020-06-10 00:00:00,000
841116;"4301051044";54.6;2020-06-10 00:00:00,000
841116;"4301060288";8.4;2020-06-10 00:00:00,000
841116;"4301030959";3.6;2020-06-10 00:00:00,000
841116;"4301060288";8.4;2020-06-10 00:00:00,000
841116;"4301050917";22.68;2020-06-10 00:00:00,000
841116;"4301060280";15.96;2020-06-10 00:00:00,000
841116;"4301011108";7.2;2020-06-10 00:00:00,000
841116;"4301010926";205.2;2020-06-10 00:00:00,000
841116;"4301051009";304.2;2020-06-10 00:00:00,000
841116;"4301050977";54.6;2020-06-10 00:00:00,000
841116;"4301030963";8.5;2020-06-10 00:00:00,000
841116;"4301011042";151.2;2020-06-10 00:00:00,000
841116;"4301050814";7.8;2020-06-10 00:00:00,000
1172192;"4301030891";22.4;2020-06-10 00:00:00,000
1172192;"4301030947";91.98;2020-06-10 00:00:00,000
1172192;"4301050917";17.64;2020-06-10 00:00:00,000
1172192;"4301050977";304.2;2020-06-10 00:00:00,000
1172192;"4301030235";21.28;2020-06-10 00:00:00,000
1172192;"4301011106";504;2020-06-10 00:00:00,000
1172192;"4301050826";75.6;2020-06-10 00:00:00,000
1172192;"4301060281";134.4;2020-06-10 00:00:00,000
1172192;"4301050973";307.8;2020-06-10 00:00:00,000
1172192;"4301010917";64.8;2020-06-10 00:00:00,000
1172192;"4301051012";10.8;2020-06-10 00:00:00,000
1172192;"4301020097";21.6;2020-06-10 00:00:00,000
1172192;"4301020159";300;2020-06-10 00:00:00,000
1172192;"4301060289";100.8;2020-06-10 00:00:00,000
1172192;"4301030949";52.56;2020-06-10 00:00:00,000
1172192;"4301050938";56.7;2020-06-10 00:00:00,000
1172192;"4301030923";5.6;2020-06-10 00:00:00,000
1172192;"4301030364";18;2020-06-10 00:00:00,000
1172192;"4301010913";756;2020-06-10 00:00:00,000
1252273;"4301030949";70.08;2020-06-10 00:00:00,000
1252273;"4301030895";18;2020-06-10 00:00:00,000
1252273;"4301051044";600.6;2020-06-10 00:00:00,000
1252273;"4301011042";302.4;2020-06-10 00:00:00,000
1252273;"4301050979";45.9;2020-06-10 00:00:00,000
1252273;"4301011104";402.9;2020-06-10 00:00:00,000
1252273;"4301050916";101.4;2020-06-10 00:00:00,000
1252273;"4301011108";21.6;2020-06-10 00:00:00,000
1252273;"4301011100";351.9;2020-06-10 00:00:00,000
1252273;"4301030364";90;2020-06-10 00:00:00,000
1252273;"4301050937";85.8;2020-06-10 00:00:00,000
1252273;"4301020154";1004.7;2020-06-10 00:00:00,000
1252273;"4301051009";31.2;2020-06-10 00:00:00,000
1252273;"4301010928";43.2;2020-06-10 00:00:00,000
1252273;"4301011044";100;2020-06-10 00:00:00,000
1252273;"4301030235";72.96;2020-06-10 00:00:00,000
1252273;"4301060289";33.6;2020-06-10 00:00:00,000
1252273;"4301030878";25.2;2020-06-10 00:00:00,000
1252273;"4301030921";65.8;2020-06-10 00:00:00,000
1172192;"4301030895";54;2020-06-10 00:00:00,000
1172192;"4301011044";200;2020-06-10 00:00:00,000
1172192;"4301060288";394.8;2020-06-10 00:00:00,000
1172192;"4301011047";124;2020-06-10 00:00:00,000
1172192;"4301010924";756;2020-06-10 00:00:00,000
1172192;"4301011064";450;2020-06-10 00:00:00,000
1172192;"4301030946";25.2;2020-06-10 00:00:00,000
1172192;"4301010934";85;2020-06-10 00:00:00,000
1172192;"4301030890";33.6;2020-06-10 00:00:00,000
1172192;"4301020154";402.9;2020-06-10 00:00:00,000
1172192;"4301011060";1050;2020-06-10 00:00:00,000
1172192;"4301010928";172.8;2020-06-10 00:00:00,000
1172192;"4301010931";1004.4;2020-06-10 00:00:00,000
1194709;"4301020159";201;2020-06-10 00:00:00,000
841116;"4301050916";54.6;2020-06-10 00:00:00,000
841116;"4301050917";32.76;2020-06-10 00:00:00,000
437543;"4301130411";60;2020-06-10 00:00:00,000
437543;"4301130399";252;2020-06-10 00:00:00,000
437543;"4301130410";60;2020-06-10 00:00:00,000
437543;"4301070748";577.92;2020-06-10 00:00:00,000
437543;"4301070771";275.2;2020-06-10 00:00:00,000
437543;"4301070779";378;2020-06-10 00:00:00,000
800393;"4301010930";2408.4;2020-06-10 00:00:00,000
800393;"4301011064";210;2020-06-10 00:00:00,000
800393;"4301030944";50.4;2020-06-10 00:00:00,000
800393;"4301050936";13.5;2020-06-10 00:00:00,000
800393;"4301030887";8.4;2020-06-10 00:00:00,000
800393;"4301011039";20;2020-06-10 00:00:00,000
800393;"4301030878";42;2020-06-10 00:00:00,000
800393;"4301020141";202.8;2020-06-10 00:00:00,000
800393;"4301010953";205.2;2020-06-10 00:00:00,000
800393;"4301050990";1000.44;2020-06-10 00:00:00,000
1194709;"4301060282";33.6;2020-06-10 00:00:00,000
1194709;"4301011058";30;2020-06-10 00:00:00,000
1194709;"4301010931";270;2020-06-10 00:00:00,000
1194709;"4301011039";800;2020-06-10 00:00:00,000
1194709;"4301050977";23.4;2020-06-10 00:00:00,000
1194709;"4301060288";151.2;2020-06-10 00:00:00,000
1194709;"4301050937";54.6;2020-06-10 00:00:00,000
1194709;"4301010936";21.6;2020-06-10 00:00:00,000
1194709;"4301051015";907.2;2020-06-10 00:00:00,000
1194709;"4301010924";324;2020-06-10 00:00:00,000
1194709;"4301030944";28;2020-06-10 00:00:00,000
1252273;"4301010890";54;2020-06-10 00:00:00,000
1252273;"4301010956";32.4;2020-06-10 00:00:00,000
1252273;"4301011060";900;2020-06-10 00:00:00,000
1252273;"4301011123";120;2020-06-10 00:00:00,000
1252273;"4301030879";8.4;2020-06-10 00:00:00,000
1252273;"4301060280";77.52;2020-06-10 00:00:00,000
1252273;"4301020138";104;2020-06-10 00:00:00,000
1252273;"4301030919";17.52;2020-06-10 00:00:00,000
1252273;"4301010917";205.2;2020-06-10 00:00:00,000
1252273;"4301011058";210;2020-06-10 00:00:00,000
1252273;"4301050973";356.4;2020-06-10 00:00:00,000
1252273;"4301010931";604.8;2020-06-10 00:00:00,000
1252273;"4301050990";1260;2020-06-10 00:00:00,000
1252273;"4301011039";100;2020-06-10 00:00:00,000
1252273;"4301011047";100;2020-06-10 00:00:00,000
1252273;"4301020159";30;2020-06-10 00:00:00,000
1252273;"4301030233";35.7;2020-06-10 00:00:00,000
1252273;"4301030963";153;2020-06-10 00:00:00,000
1252273;"4301050977";1302.6;2020-06-10 00:00:00,000
800393;"4301010928";205.2;2020-06-10 00:00:00,000
800393;"4301010936";1209.6;2020-06-10 00:00:00,000
800393;"4301030233";51;2020-06-10 00:00:00,000
800393;"4301030959";9;2020-06-10 00:00:00,000
800393;"4301030919";26.28;2020-06-10 00:00:00,000
800393;"4301030958";7.5;2020-06-10 00:00:00,000
800393;"4301011106";60;2020-06-10 00:00:00,000
800393;"4301030945";17.52;2020-06-10 00:00:00,000
800393;"4301010933";400;2020-06-10 00:00:00,000
800393;"4301030890";33.6;2020-06-10 00:00:00,000
800393;"4301030880";201.6;2020-06-10 00:00:00,000
800393;"4301060288";16.8;2020-06-10 00:00:00,000
800393;"4301011055";108;2020-06-10 00:00:00,000
800393;"4301020154";102;2020-06-10 00:00:00,000
800393;"4301050916";62.4;2020-06-10 00:00:00,000
800393;"4301050826";602.28;2020-06-10 00:00:00,000
800393;"4301011056";9;2020-06-10 00:00:00,000
800393;"4301011104";204;2020-06-10 00:00:00,000
1194709;"4301011106";60;2020-06-10 00:00:00,000
1194709;"4301011057";25;2020-06-10 00:00:00,000
1248756;"4301011068";40.8;2020-06-10 00:00:00,000
1248756;"4301020142";81.6;2020-06-10 00:00:00,000
1248756;"4301011064";1005;2020-06-10 00:00:00,000
1248756;"4301011058";210;2020-06-10 00:00:00,000
1248756;"4301060288";100.8;2020-06-10 00:00:00,000
1248756;"4301030878";201.6;2020-06-10 00:00:00,000
1248756;"4301011049";75;2020-06-10 00:00:00,000
1172192;"4301051008";14.4;2020-06-10 00:00:00,000
1172192;"4301030963";187;2020-06-10 00:00:00,000
1172192;"4301030879";67.2;2020-06-10 00:00:00,000
1172192;"4301050937";241.8;2020-06-10 00:00:00,000
1172192;"4301010936";172.8;2020-06-10 00:00:00,000
1172192;"4301050990";231.84;2020-06-10 00:00:00,000
1172192;"4301011039";1420;2020-06-10 00:00:00,000
1172192;"4301010894";16.2;2020-06-10 00:00:00,000
1172192;"4301050979";10.8;2020-06-10 00:00:00,000
1172192;"4301011123";75;2020-06-10 00:00:00,000
1172192;"4301030880";201.6;2020-06-10 00:00:00,000
1172192;"4301030876";33.6;2020-06-10 00:00:00,000
1172192;"4301050989";101.4;2020-06-10 00:00:00,000
1172192;"4301010950";20;2020-06-10 00:00:00,000
1172192;"4301030944";58.8;2020-06-10 00:00:00,000
1172192;"4301050931";117;2020-06-10 00:00:00,000
1172192;"4301030877";28;2020-06-10 00:00:00,000
1172192;"4301030961";16.8;2020-06-10 00:00:00,000
1172192;"4301060280";20.52;2020-06-10 00:00:00,000
1172192;"4301011108";57.6;2020-06-10 00:00:00,000
1172192;"4301010944";8;2020-06-10 00:00:00,000
1172192;"4301011058";525;2020-06-10 00:00:00,000
800393;"4301050920";378;2020-06-10 00:00:00,000
800393;"4301011060";210;2020-06-10 00:00:00,000
800393;"4301011052";50;2020-06-10 00:00:00,000
800393;"4301070771";1733.76;2020-06-10 00:00:00,000
800393;"4301030947";21.9;2020-06-10 00:00:00,000
